MEd,beff,bw,h,hf,cnom,fck,fi,n1,d,As1,ro1,As2,ro2,n2,Mcr,MRd,Wk,Cost
1550.0,900.0,800.0,500.0,100.0,30,25,25,4,457.5,1963.4954084936207,0.004789013191447856,0,0,0,142.01675,365.30408,2.172112,240.77267047210057
1550.0,900.0,800.0,500.0,100.0,30,25,25,5,457.5,2454.3692606170257,0.005986266489309819,0,0,0,151.91905,452.62857,1.5340109,259.96583809012566
1550.0,900.0,800.0,500.0,100.0,30,25,25,6,457.5,2945.243112740431,0.007183519787171783,0,0,0,162.0068,536.4499,1.1789047,279.15900570815086
1550.0,900.0,800.0,500.0,100.0,30,25,25,7,457.5,3436.116964863836,0.008380773085033747,0,0,0,171.05847,615.7615,0.95314014,298.35217332617594
1550.0,900.0,800.0,500.0,100.0,30,25,25,8,457.5,3926.9908169872415,0.009578026382895712,0,0,0,179.69463,693.8822,0.79620165,317.54534094420114
1550.0,900.0,800.0,500.0,100.0,30,25,25,9,457.5,4417.864669110647,0.010775279680757675,0,0,0,187.60823,770.0389,0.68036485,336.7385085622263
1550.0,900.0,800.0,500.0,100.0,30,25,25,10,457.5,4908.738521234051,0.011972532978619638,0,0,0,195.99937,844.4316,0.59428394,355.93167618025143
1550.0,900.0,800.0,500.0,100.0,30,25,25,11,457.5,5399.612373357457,0.013169786276481603,0,0,0,205.1058,909.7128,0.52753216,375.1248437982765
1550.0,900.0,800.0,500.0,100.0,30,25,25,12,457.5,5890.486225480862,0.014367039574343566,0,0,0,214.74854,968.3233,0.47343022,394.3180114163017
1550.0,900.0,800.0,500.0,100.0,30,25,25,13,457.5,6381.360077604268,0.01556429287220553,0,0,0,223.79562,1025.1671,0.42829812,413.5111790343268
1550.0,900.0,800.0,500.0,100.0,30,25,25,14,457.5,6872.233929727672,0.016761546170067494,0,0,0,234.26776,1079.0087,0.39028534,432.70434665235194
1550.0,900.0,800.0,500.0,100.0,30,25,25,15,457.5,7363.107781851078,0.017958799467929457,0,0,0,244.90637,1121.7969,0.35800502,451.8975142703771
1550.0,900.0,800.0,500.0,100.0,30,25,28,1,456.0,615.7521601035994,0.0015018345368380474,0,0,0,108.01088,115.232086,16.353125,188.0759094600507
1550.0,900.0,800.0,500.0,100.0,30,25,28,2,456.0,1231.5043202071988,0.0030036690736760948,0,0,0,128.55817,230.57155,5.0440936,212.15181892010145
1550.0,900.0,800.0,500.0,100.0,30,25,28,3,456.0,1847.2564803107985,0.004505503610514143,0,0,0,142.78833,343.51703,2.5833936,236.2277283801522
1550.0,900.0,800.0,500.0,100.0,30,25,28,4,456.0,2463.0086404143976,0.0060073381473521896,0,0,0,153.80705,453.5902,1.6318756,260.30363784020295
1550.0,900.0,800.0,500.0,100.0,30,25,28,5,456.0,3078.7608005179973,0.007509172684190237,0,0,0,166.07945,556.50555,1.1690174,284.37954730025365
1550.0,900.0,800.0,500.0,100.0,30,25,28,6,456.0,3694.512960621597,0.009011007221028286,0,0,0,176.31476,654.30023,0.90476316,308.4554567603044
1550.0,900.0,800.0,500.0,100.0,30,25,28,7,456.0,4310.2651207251965,0.010512841757866332,0,0,0,184.2843,750.27655,0.7346186,332.5313662203552
1550.0,900.0,800.0,500.0,100.0,30,25,28,8,456.0,4926.017280828795,0.012014676294704379,0,0,0,193.51392,844.2774,0.61543894,356.6072756804059
1550.0,900.0,800.0,500.0,100.0,30,25,28,9,456.0,5541.769440932395,0.013516510831542426,0,0,0,205.58392,925.22644,0.52843446,380.6831851404566
1550.0,900.0,800.0,500.0,100.0,30,25,28,10,456.0,6157.5216010359945,0.015018345368380474,0,0,0,218.06274,999.17413,0.46311924,404.7590946005074
1550.0,900.0,800.0,500.0,100.0,30,25,28,11,456.0,6773.273761139594,0.01652017990521852,0,0,0,230.40813,1067.0702,0.4106544,428.8350040605581
1550.0,900.0,800.0,500.0,100.0,30,25,28,12,456.0,7389.025921243194,0.01802201444205657,0,0,0,241.98502,1115.184,0.3677603,452.91091352060886
1550.0,900.0,800.0,500.0,100.0,30,25,28,13,456.0,8004.7780813467925,0.019523848978894615,0,0,0,253.46152,1139.2098,0.3319613,476.98682298065967
1550.0,900.0,800.0,500.0,100.0,30,25,32,1,454.0,804.247719318987,0.0019615798032170417,0,0,0,117.65768,150.16882,11.522187,195.4460858253724
1550.0,900.0,800.0,500.0,100.0,30,25,32,2,454.0,1608.495438637974,0.003923159606434083,0,0,0,139.49109,299.59216,3.544606,226.89217165074479
1550.0,900.0,800.0,500.0,100.0,30,25,32,3,454.0,2412.743157956961,0.005884739409651125,0,0,0,154.84236,443.08704,1.8351232,258.3382574761172
1550.0,900.0,800.0,500.0,100.0,30,25,32,4,454.0,3216.990877275948,0.007846319212868167,0,0,0,168.81682,574.909,1.1801943,289.78434330148957
1550.0,900.0,800.0,500.0,100.0,30,25,32,5,454.0,4021.238596594935,0.009807899016085208,0,0,0,179.74278,700.88837,0.8569169,321.23042912686196
1550.0,900.0,800.0,500.0,100.0,30,25,32,6,454.0,4825.486315913922,0.01176947881930225,0,0,0,193.1669,824.0557,0.6661109,352.67651495223436
1550.0,900.0,800.0,500.0,100.0,30,25,32,7,454.0,5629.734035232909,0.01373105862251929,0,0,0,206.68163,931.9679,0.5425789,384.12260077760675
1550.0,900.0,800.0,500.0,100.0,30,25,32,8,454.0,6433.981754551896,0.015692638425736333,0,0,0,219.18965,1028.2916,0.45782024,415.56868660297914
1550.0,900.0,800.0,500.0,100.0,30,25,32,9,454.0,7238.229473870883,0.017654218228953373,0,0,0,233.29404,1101.1973,0.39300194,447.01477242835153
1550.0,900.0,800.0,500.0,100.0,30,25,32,10,454.0,8042.47719318987,0.019615798032170416,0,0,0,247.76181,1136.4775,0.3429422,478.4608582537239
1550.0,900.0,800.0,500.0,100.0,30,25,32,11,454.0,8846.724912508857,0.021577377835387455,0,0,0,262.9635,1167.0027,0.3031665,509.9069440790963
1550.0,900.0,800.0,500.0,100.0,30,25,32,12,454.0,9650.972631827844,0.0235389576386045,0,0,0,278.76407,1176.6896,0.27147916,541.3530299044687
1550.0,900.0,800.0,500.0,100.0,30,30,8,1,466.0,50.26548245743669,0.0001225987377010651,0,0,0,75.50477,10.246814,336.10477,186.46286708996288
1550.0,900.0,800.0,500.0,100.0,30,30,8,2,466.0,100.53096491487338,0.0002451974754021302,0,0,0,81.0359,20.133003,110.39568,188.4257341799258
1550.0,900.0,800.0,500.0,100.0,30,30,8,3,466.0,150.79644737231007,0.0003677962131031953,0,0,0,86.36367,29.905096,57.334686,190.3886012698887
1550.0,900.0,800.0,500.0,100.0,30,30,8,4,466.0,201.06192982974676,0.0004903949508042604,0,0,0,90.80472,39.68775,36.115467,192.35146835985157
1550.0,900.0,800.0,500.0,100.0,30,30,8,5,466.0,251.32741228718345,0.0006129936885053255,0,0,0,94.14983,49.466095,25.731052,194.3143354498145
1550.0,900.0,800.0,500.0,100.0,30,30,8,6,466.0,301.59289474462014,0.0007355924262063906,0,0,0,97.44159,59.201927,19.565868,196.2772025397774
1550.0,900.0,800.0,500.0,100.0,30,30,8,7,466.0,351.85837720205683,0.0008581911639074557,0,0,0,100.424904,68.91573,15.525693,198.24006962974033
1550.0,900.0,800.0,500.0,100.0,30,30,8,8,466.0,402.1238596594935,0.0009807899016085208,0,0,0,103.01187,78.668816,12.706995,200.20293671970322
1550.0,900.0,800.0,500.0,100.0,30,30,8,9,466.0,452.3893421169302,0.0011033886393095858,0,0,0,105.83213,88.53217,10.654103,202.16580380966613
1550.0,900.0,800.0,500.0,100.0,30,30,8,10,466.0,502.6548245743669,0.001225987377010651,0,0,0,108.4226,98.39873,9.099972,204.12867089962901
1550.0,900.0,800.0,500.0,100.0,30,30,8,11,466.0,552.9203070318035,0.001348586114711716,0,0,0,110.422745,108.284195,7.8853683,206.0915379895919
1550.0,900.0,800.0,500.0,100.0,30,30,8,12,466.0,603.1857894892403,0.0014711848524127811,0,0,0,112.25197,118.19604,6.9058146,208.0544050795548
1550.0,900.0,800.0,500.0,100.0,30,30,8,13,466.0,653.451271946677,0.0015937835901138463,0,0,0,114.06307,128.11327,6.105926,210.01727216951772
1550.0,900.0,800.0,500.0,100.0,30,30,8,14,466.0,703.7167544041137,0.0017163823278149113,0,0,0,115.87433,138.03569,5.4483485,211.98013925948064
1550.0,900.0,800.0,500.0,100.0,30,30,8,15,466.0,753.9822368615503,0.0018389810655159763,0,0,0,117.63238,147.96268,4.9138374,213.94300634944352
1550.0,900.0,800.0,500.0,100.0,30,30,8,16,466.0,804.247719318987,0.0019615798032170417,0,0,0,119.48692,157.89409,4.463119,215.90587343940646
1550.0,900.0,800.0,500.0,100.0,30,30,8,17,466.0,854.5132017764238,0.0020841785409181066,0,0,0,121.15,167.76389,4.0816884,217.86874052936935
1550.0,900.0,800.0,500.0,100.0,30,30,8,18,466.0,904.7786842338604,0.0022067772786191716,0,0,0,122.7624,177.52898,3.7595344,219.83160761933223
1550.0,900.0,800.0,500.0,100.0,30,30,8,19,466.0,955.044166691297,0.0023293760163202366,0,0,0,124.2468,187.28842,3.4792717,221.79447470929514
1550.0,900.0,800.0,500.0,100.0,30,30,8,20,466.0,1005.3096491487338,0.002451974754021302,0,0,0,125.7852,196.96765,3.238025,223.75734179925803
1550.0,900.0,800.0,500.0,100.0,30,30,8,21,466.0,1055.5751316061705,0.0025745734917223674,0,0,0,127.34149,206.60783,3.026665,225.72020888922097
1550.0,900.0,800.0,500.0,100.0,30,30,8,22,466.0,1105.840614063607,0.002697172229423432,0,0,0,129.12288,216.23848,2.8420842,227.68307597918385
1550.0,900.0,800.0,500.0,100.0,30,30,8,23,466.0,1156.1060965210438,0.002819770967124497,0,0,0,131.39151,225.8602,2.6810946,229.64594306914677
1550.0,900.0,800.0,500.0,100.0,30,30,8,24,466.0,1206.3715789784806,0.0029423697048255623,0,0,0,133.67998,235.4579,2.5376482,231.60881015910965
1550.0,900.0,800.0,500.0,100.0,30,30,8,25,466.0,1256.6370614359173,0.0030649684425266277,0,0,0,135.92012,244.8983,2.4099295,233.57167724907256
1550.0,900.0,800.0,500.0,100.0,30,30,8,26,466.0,1306.902543893354,0.0031875671802276927,0,0,0,138.05127,254.32474,2.2935407,235.53454433903545
1550.0,900.0,800.0,500.0,100.0,30,30,8,27,466.0,1357.1680263507906,0.0033101659179287576,0,0,0,140.01154,263.73782,2.1869197,237.49741142899836
1550.0,900.0,800.0,500.0,100.0,30,30,10,1,465.0,78.53981633974483,0.00019156052765791423,0,0,0,79.48197,15.748496,202.93793,187.56697982806702
1550.0,900.0,800.0,500.0,100.0,30,30,10,2,465.0,157.07963267948966,0.00038312105531582846,0,0,0,87.69807,30.915539,65.94565,190.63395965613407
1550.0,900.0,800.0,500.0,100.0,30,30,10,3,465.0,235.61944901923448,0.0005746815829737426,0,0,0,94.092834,45.950356,34.162453,193.7009394842011
1550.0,900.0,800.0,500.0,100.0,30,30,10,4,465.0,314.1592653589793,0.0007662421106316569,0,0,0,98.948326,61.052685,21.810665,196.7679193122681
1550.0,900.0,800.0,500.0,100.0,30,30,10,5,465.0,392.6990816987241,0.000957802638289571,0,0,0,103.357086,76.12687,15.4843855,199.83489914033518
1550.0,900.0,800.0,500.0,100.0,30,30,10,6,465.0,471.23889803846896,0.0011493631659474852,0,0,0,107.519005,91.461945,11.727519,202.9018789684022
1550.0,900.0,800.0,500.0,100.0,30,30,10,7,465.0,549.7787143782137,0.0013409236936053994,0,0,0,111.41263,106.794815,9.236516,205.96885879646922
1550.0,900.0,800.0,500.0,100.0,30,30,10,8,465.0,628.3185307179587,0.0015324842212633139,0,0,0,114.86639,122.09787,7.5056043,209.03583862453627
1550.0,900.0,800.0,500.0,100.0,30,30,10,9,465.0,706.8583470577034,0.0017240447489212279,0,0,0,117.58583,137.40642,6.244301,212.10281845260332
1550.0,900.0,800.0,500.0,100.0,30,30,10,10,465.0,785.3981633974482,0.001915605276579142,0,0,0,119.922676,152.71988,5.30774,215.16979828067034
1550.0,900.0,800.0,500.0,100.0,30,30,10,11,465.0,863.9379797371931,0.0021071658042370565,0,0,0,122.189186,168.0377,4.582411,218.23677810873738
1550.0,900.0,800.0,500.0,100.0,30,30,10,12,465.0,942.4777960769379,0.0022987263318949703,0,0,0,124.403786,183.40723,3.9999022,221.30375793680443
1550.0,900.0,800.0,500.0,100.0,30,30,10,13,465.0,1021.0176124166827,0.0024902868595528846,0,0,0,126.8504,198.7487,3.5355725,224.37073776487145
1550.0,900.0,800.0,500.0,100.0,30,30,10,14,465.0,1099.5574287564275,0.002681847387210799,0,0,0,129.31223,213.8754,3.1655104,227.43771759293847
1550.0,900.0,800.0,500.0,100.0,30,30,10,15,465.0,1178.0972450961724,0.002873407914868713,0,0,0,131.70325,228.99115,2.8663733,230.50469742100555
1550.0,900.0,800.0,500.0,100.0,30,30,10,16,465.0,1256.6370614359173,0.0030649684425266277,0,0,0,134.48082,244.09665,2.6162708,233.57167724907256
1550.0,900.0,800.0,500.0,100.0,30,30,10,17,465.0,1335.176877775662,0.0032565289701845415,0,0,0,137.32022,258.937,2.404467,236.6386570771396
1550.0,900.0,800.0,500.0,100.0,30,30,10,18,465.0,1413.7166941154069,0.0034480894978424557,0,0,0,139.93356,273.58914,2.2236094,239.70563690520663
1550.0,900.0,800.0,500.0,100.0,30,30,10,19,465.0,1492.2565104551518,0.0036396500255003704,0,0,0,142.46861,288.21103,2.0709095,242.77261673327365
1550.0,900.0,800.0,500.0,100.0,30,30,10,20,465.0,1570.7963267948965,0.003831210553158284,0,0,0,145.03658,302.8047,1.9385047,245.83959656134067
1550.0,900.0,800.0,500.0,100.0,30,30,10,21,465.0,1649.3361431346414,0.004022771080816199,0,0,0,147.66159,317.37128,1.8209975,248.90657638940775
1550.0,900.0,800.0,500.0,100.0,30,30,10,22,465.0,1727.8759594743863,0.004214331608474113,0,0,0,150.39615,331.91208,1.7159423,251.97355621747477
1550.0,900.0,800.0,500.0,100.0,30,30,10,23,465.0,1806.415775814131,0.0044058921361320265,0,0,0,152.94968,346.42862,1.6212257,255.04053604554178
1550.0,900.0,800.0,500.0,100.0,30,30,10,24,465.0,1884.9555921538758,0.004597452663789941,0,0,0,155.44876,360.9217,1.5345849,258.1075158736088
1550.0,900.0,800.0,500.0,100.0,30,30,10,25,465.0,1963.4954084936207,0.004789013191447856,0,0,0,157.7721,375.39236,1.4557625,261.1744957016759
1550.0,900.0,800.0,500.0,100.0,30,30,12,1,464.0,113.09733552923255,0.00027584715982739645,0,0,0,83.79784,22.357655,133.46774,188.91645095241654
1550.0,900.0,800.0,500.0,100.0,30,30,12,2,464.0,226.1946710584651,0.0005516943196547929,0,0,0,94.40693,43.855484,43.257294,193.33290190483308
1550.0,900.0,800.0,500.0,100.0,30,30,12,3,464.0,339.29200658769764,0.0008275414794821894,0,0,0,102.53965,65.31873,22.289425,197.7493528572496
1550.0,900.0,800.0,500.0,100.0,30,30,12,4,464.0,452.3893421169302,0.0011033886393095858,0,0,0,109.16752,87.008545,14.179187,202.16580380966613
1550.0,900.0,800.0,500.0,100.0,30,30,12,5,464.0,565.4866776461628,0.0013792357991369824,0,0,0,114.35082,108.91788,9.987375,206.58225476208264
1550.0,900.0,800.0,500.0,100.0,30,30,12,6,464.0,678.5840131753953,0.0016550829589643788,0,0,0,118.819336,130.84239,7.5071015,210.99870571449918
1550.0,900.0,800.0,500.0,100.0,30,30,12,7,464.0,791.6813487046279,0.0019309301187917754,0,0,0,123.06042,152.78902,5.8820133,215.41515666691572
1550.0,900.0,800.0,500.0,100.0,30,30,12,8,464.0,904.7786842338604,0.0022067772786191716,0,0,0,125.97907,174.75606,4.767728,219.83160761933223
1550.0,900.0,800.0,500.0,100.0,30,30,12,9,464.0,1017.8760197630929,0.0024826244384465682,0,0,0,128.17871,196.689,3.9585922,224.24805857174877
1550.0,900.0,800.0,500.0,100.0,30,30,12,10,464.0,1130.9733552923256,0.002758471598273965,0,0,0,130.23854,218.60931,3.3539817,228.6645095241653
1550.0,900.0,800.0,500.0,100.0,30,30,12,11,464.0,1244.0706908215582,0.0030343187581013615,0,0,0,132.93301,240.29979,2.8904355,233.08096047658185
1550.0,900.0,800.0,500.0,100.0,30,30,12,12,464.0,1357.1680263507906,0.0033101659179287576,0,0,0,136.74168,261.8513,2.542941,237.49741142899836
1550.0,900.0,800.0,500.0,100.0,30,30,12,13,464.0,1470.2653618800232,0.0035860130777561543,0,0,0,140.50183,283.15237,2.2706509,241.9138623814149
1550.0,900.0,800.0,500.0,100.0,30,30,12,14,464.0,1583.3626974092558,0.003861860237583551,0,0,0,143.61642,304.3336,2.0491812,246.33031333383144
1550.0,900.0,800.0,500.0,100.0,30,30,12,15,464.0,1696.4600329384882,0.004137707397410947,0,0,0,146.62068,325.24753,1.8639385,250.74676428624798
1550.0,900.0,800.0,500.0,100.0,30,30,12,16,464.0,1809.5573684677208,0.004413554557238343,0,0,0,149.69247,346.10284,1.7094804,255.16321523866446
1550.0,900.0,800.0,500.0,100.0,30,30,12,17,464.0,1922.6547039969535,0.00468940171706574,0,0,0,153.27844,366.91,1.578122,259.579666191081
1550.0,900.0,800.0,500.0,100.0,30,30,12,18,464.0,2035.7520395261859,0.0049652488768931365,0,0,0,156.7663,387.67188,1.466075,263.99611714349754
1550.0,900.0,800.0,500.0,100.0,30,30,12,19,464.0,2148.8493750554185,0.005241096036720533,0,0,0,160.3651,408.37683,1.3677281,268.4125680959141
1550.0,900.0,800.0,500.0,100.0,30,30,12,20,464.0,2261.946710584651,0.00551694319654793,0,0,0,164.0226,428.5724,1.2807013,272.82901904833057
1550.0,900.0,800.0,500.0,100.0,30,30,12,21,464.0,2375.0440461138837,0.005792790356375326,0,0,0,167.4039,448.59143,1.2025089,277.2454700007471
1550.0,900.0,800.0,500.0,100.0,30,30,12,22,464.0,2488.1413816431163,0.006068637516202723,0,0,0,170.34357,468.3421,1.1324733,281.6619209531637
1550.0,900.0,800.0,500.0,100.0,30,30,12,23,464.0,2601.2387171723485,0.006344484676030118,0,0,0,173.3666,487.66074,1.0694876,286.0783719055802
1550.0,900.0,800.0,500.0,100.0,30,30,14,1,463.0,153.93804002589985,0.00037545863420951185,0,0,0,88.6491,30.081623,93.45708,190.5112804630114
1550.0,900.0,800.0,500.0,100.0,30,30,14,2,463.0,307.8760800517997,0.0007509172684190237,0,0,0,100.82484,59.03811,29.865444,196.52256092602278
1550.0,900.0,800.0,500.0,100.0,30,30,14,3,463.0,461.8141200776996,0.0011263759026285357,0,0,0,110.332375,88.13506,15.323616,202.53384138903417
1550.0,900.0,800.0,500.0,100.0,30,30,14,4,463.0,615.7521601035994,0.0015018345368380474,0,0,0,117.56391,117.73905,9.681572,208.54512185204553
1550.0,900.0,800.0,500.0,100.0,30,30,14,5,463.0,769.6902001294993,0.0018772931710475593,0,0,0,123.82498,147.36812,6.7710567,214.55640231505694
1550.0,900.0,800.0,500.0,100.0,30,30,14,6,463.0,923.6282401553992,0.0022527518052570714,0,0,0,128.66463,177.0326,5.080062,220.56768277806833
1550.0,900.0,800.0,500.0,100.0,30,30,14,7,463.0,1077.5662801812991,0.002628210439466583,0,0,0,131.72404,206.72638,3.9781098,226.57896324107975
1550.0,900.0,800.0,500.0,100.0,30,30,14,8,463.0,1231.5043202071988,0.0030036690736760948,0,0,0,134.06606,236.44551,3.2182932,232.5902437040911
1550.0,900.0,800.0,500.0,100.0,30,30,14,9,463.0,1385.4423602330987,0.0033791277078856065,0,0,0,137.63765,266.02567,2.6709142,238.6015241671025
1550.0,900.0,800.0,500.0,100.0,30,30,14,10,463.0,1539.3804002589986,0.0037545863420951186,0,0,0,142.29204,294.9694,2.2734463,244.6128046301139
1550.0,900.0,800.0,500.0,100.0,30,30,14,11,463.0,1693.3184402848985,0.00413004497630463,0,0,0,146.61319,323.53055,1.984861,250.62408509312525
1550.0,900.0,800.0,500.0,100.0,30,30,14,12,463.0,1847.2564803107985,0.004505503610514143,0,0,0,151.04016,352.0131,1.7596217,256.63536555613666
1550.0,900.0,800.0,500.0,100.0,30,30,14,13,463.0,2001.1945203366981,0.004880962244723654,0,0,0,155.45714,380.34314,1.5776345,262.6466460191481
1550.0,900.0,800.0,500.0,100.0,30,30,14,14,463.0,2155.1325603625983,0.005256420878933166,0,0,0,159.62943,408.24753,1.4283494,268.6579264821595
1550.0,900.0,800.0,500.0,100.0,30,30,14,15,463.0,2309.070600388498,0.005631879513142678,0,0,0,164.12744,435.65842,1.3029534,274.66920694517086
1550.0,900.0,800.0,500.0,100.0,30,30,14,16,463.0,2463.0086404143976,0.0060073381473521896,0,0,0,168.84451,462.77805,1.1987568,280.6804874081822
1550.0,900.0,800.0,500.0,100.0,30,30,14,17,463.0,2616.9466804402978,0.006382796781561702,0,0,0,173.30551,489.39322,1.1090025,286.69176787119363
1550.0,900.0,800.0,500.0,100.0,30,30,14,18,463.0,2770.8847204661975,0.006758255415771213,0,0,0,177.49158,515.6735,1.0305717,292.70304833420494
1550.0,900.0,800.0,500.0,100.0,30,30,14,19,463.0,2924.8227604920976,0.0071337140499807255,0,0,0,181.46748,542.3473,0.96059257,298.7143287972164
1550.0,900.0,800.0,500.0,100.0,30,30,14,20,463.0,3078.7608005179973,0.007509172684190237,0,0,0,185.27043,568.9269,0.9000267,304.72560926022777
1550.0,900.0,800.0,500.0,100.0,30,30,14,21,463.0,3232.698840543897,0.007884631318399749,0,0,0,188.94086,595.4171,0.84685725,310.7368897232392
1550.0,900.0,800.0,500.0,100.0,30,30,14,22,463.0,3386.636880569797,0.00826008995260926,0,0,0,192.47694,621.8229,0.7991142,316.7481701862506
1550.0,900.0,800.0,500.0,100.0,30,30,16,1,462.0,201.06192982974676,0.0004903949508042604,0,0,0,93.68159,38.871548,67.92663,192.35146835985157
1550.0,900.0,800.0,500.0,100.0,30,30,16,2,462.0,402.1238596594935,0.0009807899016085208,0,0,0,107.334694,76.431564,21.44822,200.20293671970322
1550.0,900.0,800.0,500.0,100.0,30,30,16,3,462.0,603.1857894892403,0.0014711848524127811,0,0,0,116.88336,114.49318,10.96773,208.0544050795548
1550.0,900.0,800.0,500.0,100.0,30,30,16,4,462.0,804.247719318987,0.0019615798032170417,0,0,0,124.36985,152.93385,6.886493,215.90587343940646
1550.0,900.0,800.0,500.0,100.0,30,30,16,5,462.0,1005.3096491487338,0.002451974754021302,0,0,0,130.35272,191.41972,4.801799,223.75734179925803
1550.0,900.0,800.0,500.0,100.0,30,30,16,6,462.0,1206.3715789784806,0.0029423697048255623,0,0,0,134.87956,229.95155,3.594754,231.60881015910965
1550.0,900.0,800.0,500.0,100.0,30,30,16,7,462.0,1407.4335088082273,0.0034327646556298226,0,0,0,139.7538,268.52158,2.8172514,239.46027851896127
1550.0,900.0,800.0,500.0,100.0,30,30,16,8,462.0,1608.495438637974,0.003923159606434083,0,0,0,145.44159,306.4917,2.2785037,247.3117468788129
1550.0,900.0,800.0,500.0,100.0,30,30,16,9,462.0,1809.5573684677208,0.004413554557238343,0,0,0,150.96324,343.69824,1.9155271,255.16321523866446
1550.0,900.0,800.0,500.0,100.0,30,30,16,10,462.0,2010.6192982974676,0.004903949508042604,0,0,0,156.99857,380.65558,1.6509013,263.01468359851606
